row_id,source_file,source_sheet,paper_id,curve_id,condition_id,regime_family,subset_name,monomer,temperature_C,time_value_raw,time_unit_raw,time_min,residence_time_min,solvent,initiator,cta,reactor_type,atmosphere,pressure_bar,light_wavelength_nm,light_intensity_mw_cm2,measurement_type,target_raw,target_raw_unit,conversion_fraction,conversion_percent,neg_log_one_minus_conversion,Mn,PDI,Mw_derived,target_value_final,target_name_final,digitized_from_figure,notes,ingestion_warning,validation_status,is_duplicate_suspected,is_out_of_range,source_group,layout_family,time_basis,model_time_min,temperature_time_interaction,log10_Mn,log_PDI,nmr_monomer_integral,nmr_polymer_integral
row_00090,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T70,MMA_fig1a__T70,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,70.0,6.096997691,min,6.096997691,6.096997691,,,,flow,,,,,conversion_kinetics,0.057563025,neg_log_one_minus_conversion,0.05593761102066164,5.593761102066164,0.057563025,,,,0.057563025,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,6.096997691,426.78983837000004,,,,
row_00091,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T70,MMA_fig1a__T70,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,70.0,6.281755196,min,6.281755196,6.281755196,,,,flow,,,,,conversion_kinetics,0.057983193,neg_log_one_minus_conversion,0.05633419250525529,5.633419250525529,0.057983193,,,,0.057983193,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,6.281755196,439.72286371999996,,,,
row_00092,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T70,MMA_fig1a__T70,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,70.0,6.420323326,min,6.420323326,6.420323326,,,,flow,,,,,conversion_kinetics,0.059243697,neg_log_one_minus_conversion,0.05752293766385508,5.752293766385508,0.059243697,,,,0.059243697,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,6.420323326,449.42263282,,,,
row_00093,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T70,MMA_fig1a__T70,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,70.0,6.62817552,min,6.62817552,6.62817552,,,,flow,,,,,conversion_kinetics,0.060504202,neg_log_one_minus_conversion,0.058710186289701705,5.8710186289701705,0.060504202,,,,0.060504202,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,6.62817552,463.97228640000003,,,,
row_00094,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T70,MMA_fig1a__T70,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,70.0,6.743648961,min,6.743648961,6.743648961,,,,flow,,,,,conversion_kinetics,0.06302521,neg_log_one_minus_conversion,0.06108019677747101,6.108019677747101,0.06302521,,,,0.06302521,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,6.743648961,472.05542727,,,,
row_00095,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T70,MMA_fig1a__T70,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,70.0,6.951501155,min,6.951501155,6.951501155,,,,flow,,,,,conversion_kinetics,0.063445378,neg_log_one_minus_conversion,0.06147461796596776,6.147461796596776,0.063445378,,,,0.063445378,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,6.951501155,486.60508085,,,,
row_00096,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T70,MMA_fig1a__T70,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,70.0,7.113163972,min,7.113163972,7.113163972,,,,flow,,,,,conversion_kinetics,0.064705882,neg_log_one_minus_conversion,0.0626568876797321,6.265688767973209,0.064705882,,,,0.064705882,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,7.113163972,497.92147803999995,,,,
row_00097,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T70,MMA_fig1a__T70,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,70.0,7.182448037,min,7.182448037,7.182448037,,,,flow,,,,,conversion_kinetics,0.067647059,neg_log_one_minus_conversion,0.06540972940095979,6.54097294009598,0.067647059,,,,0.067647059,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,7.182448037,502.77136259,,,,
row_00098,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T70,MMA_fig1a__T70,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,70.0,7.367205543,min,7.367205543,7.367205543,,,,flow,,,,,conversion_kinetics,0.068067227,neg_log_one_minus_conversion,0.0658023318405101,6.58023318405101,0.068067227,,,,0.068067227,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,7.367205543,515.70438801,,,,
row_00099,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T70,MMA_fig1a__T70,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,70.0,7.459584296,min,7.459584296,7.459584296,,,,flow,,,,,conversion_kinetics,0.071428571,neg_log_one_minus_conversion,0.06893721989695034,6.893721989695035,0.071428571,,,,0.071428571,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,7.459584296,522.17090072,,,,
row_00100,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T70,MMA_fig1a__T70,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,70.0,7.598152425,min,7.598152425,7.598152425,,,,flow,,,,,conversion_kinetics,0.070168067,neg_log_one_minus_conversion,0.06776287155848093,6.7762871558480935,0.070168067,,,,0.070168067,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,7.598152425,531.87066975,,,,
row_00101,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T70,MMA_fig1a__T70,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,70.0,7.759815242,min,7.759815242,7.759815242,,,,flow,,,,,conversion_kinetics,0.072268908,neg_log_one_minus_conversion,0.06971929774989238,6.971929774989238,0.072268908,,,,0.072268908,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,7.759815242,543.18706694,,,,
row_00102,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T70,MMA_fig1a__T70,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,70.0,7.967667436,min,7.967667436,7.967667436,,,,flow,,,,,conversion_kinetics,0.073529412,neg_log_one_minus_conversion,0.07089118155892271,7.089118155892271,0.073529412,,,,0.073529412,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,7.967667436,557.7367205200001,,,,
row_00103,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T70,MMA_fig1a__T70,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,70.0,8.17551963,min,8.17551963,8.17551963,,,,flow,,,,,conversion_kinetics,0.073529412,neg_log_one_minus_conversion,0.07089118155892271,7.089118155892271,0.073529412,,,,0.073529412,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,8.17551963,572.2863741,,,,
row_00104,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T70,MMA_fig1a__T70,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,70.0,8.337182448,min,8.337182448,8.337182448,,,,flow,,,,,conversion_kinetics,0.076470588,neg_log_one_minus_conversion,0.07361983941858086,7.361983941858085,0.076470588,,,,0.076470588,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,8.337182448,583.60277136,,,,
row_00105,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T70,MMA_fig1a__T70,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,70.0,8.475750577,min,8.475750577,8.475750577,,,,flow,,,,,conversion_kinetics,0.078151261,neg_log_one_minus_conversion,0.07517547391957535,7.517547391957535,0.078151261,,,,0.078151261,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,8.475750577,593.30254039,,,,
row_00106,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T70,MMA_fig1a__T70,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,70.0,8.637413395,min,8.637413395,8.637413395,,,,flow,,,,,conversion_kinetics,0.078571429,neg_log_one_minus_conversion,0.07556397396768988,7.556397396768988,0.078571429,,,,0.078571429,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,8.637413395,604.6189376499999,,,,
row_00107,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T70,MMA_fig1a__T70,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,70.0,8.799076212,min,8.799076212,8.799076212,,,,flow,,,,,conversion_kinetics,0.079831933,neg_log_one_minus_conversion,0.07672849518023506,7.672849518023506,0.079831933,,,,0.079831933,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,8.799076212,615.93533484,,,,
row_00108,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T70,MMA_fig1a__T70,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,70.0,9.006928406,min,9.006928406,9.006928406,,,,flow,,,,,conversion_kinetics,0.081092437,neg_log_one_minus_conversion,0.07789154943388177,7.789154943388176,0.081092437,,,,0.081092437,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,9.006928406,630.48498842,,,,
row_00109,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T70,MMA_fig1a__T70,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,70.0,9.191685912,min,9.191685912,9.191685912,,,,flow,,,,,conversion_kinetics,0.084033613,neg_log_one_minus_conversion,0.08059964822829002,8.059964822829002,0.084033613,,,,0.084033613,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,9.191685912,643.4180138400001,,,,
row_00110,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T70,MMA_fig1a__T70,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,70.0,9.35334873,min,9.35334873,9.35334873,,,,flow,,,,,conversion_kinetics,0.083613445,neg_log_one_minus_conversion,0.0802132644539223,8.02132644539223,0.083613445,,,,0.083613445,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,9.35334873,654.7344111,,,,
row_00111,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T70,MMA_fig1a__T70,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,70.0,9.515011547,min,9.515011547,9.515011547,,,,flow,,,,,conversion_kinetics,0.085714286,neg_log_one_minus_conversion,0.0821435618053521,8.214356180535209,0.085714286,,,,0.085714286,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,9.515011547,666.0508082900001,,,,
row_00112,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T70,MMA_fig1a__T70,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,70.0,9.722863741,min,9.722863741,9.722863741,,,,flow,,,,,conversion_kinetics,0.085714286,neg_log_one_minus_conversion,0.0821435618053521,8.214356180535209,0.085714286,,,,0.085714286,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,9.722863741,680.60046187,,,,
row_00113,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T70,MMA_fig1a__T70,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,70.0,9.884526559,min,9.884526559,9.884526559,,,,flow,,,,,conversion_kinetics,0.086554622,neg_log_one_minus_conversion,0.08291454562509915,8.291454562509914,0.086554622,,,,0.086554622,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,9.884526559,691.9168591299999,,,,
row_00114,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T70,MMA_fig1a__T70,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,70.0,10.02309469,min,10.02309469,10.02309469,,,,flow,,,,,conversion_kinetics,0.088235294,neg_log_one_minus_conversion,0.08445457096863351,8.44545709686335,0.088235294,,,,0.088235294,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,10.02309469,701.6166283,,,,
row_00115,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T80,MMA_fig1a__T80,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,80.0,0.0,min,0.0,0.0,,,,flow,,,,,conversion_kinetics,0.0,neg_log_one_minus_conversion,0.0,0.0,0.0,,,,0.0,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,0.0,0.0,,,,
row_00116,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T80,MMA_fig1a__T80,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,80.0,0.993071594,min,0.993071594,0.993071594,,,,flow,,,,,conversion_kinetics,0.014285714,neg_log_one_minus_conversion,0.014184157365933703,1.4184157365933703,0.014285714,,,,0.014285714,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,0.993071594,79.44572752,,,,
row_00117,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T80,MMA_fig1a__T80,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,80.0,1.03926097,min,1.03926097,1.03926097,,,,flow,,,,,conversion_kinetics,0.01512605,neg_log_one_minus_conversion,0.015012225931227086,1.5012225931227086,0.01512605,,,,0.01512605,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,1.03926097,83.1408776,,,,
row_00118,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T80,MMA_fig1a__T80,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,80.0,1.200923788,min,1.200923788,1.200923788,,,,flow,,,,,conversion_kinetics,0.013865546,neg_log_one_minus_conversion,0.013769862064246685,1.3769862064246685,0.013865546,,,,0.013865546,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,1.200923788,96.07390304,,,,
row_00119,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T80,MMA_fig1a__T80,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,80.0,1.316397229,min,1.316397229,1.316397229,,,,flow,,,,,conversion_kinetics,0.015966387,neg_log_one_minus_conversion,0.01583959991714945,1.583959991714945,0.015966387,,,,0.015966387,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,1.316397229,105.31177831999999,,,,
row_00120,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T80,MMA_fig1a__T80,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,80.0,1.501154734,min,1.501154734,1.501154734,,,,flow,,,,,conversion_kinetics,0.017647059,neg_log_one_minus_conversion,0.01749226156498207,1.749226156498207,0.017647059,,,,0.017647059,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,1.501154734,120.09237872,,,,
row_00121,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T80,MMA_fig1a__T80,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,80.0,1.778290993,min,1.778290993,1.778290993,,,,flow,,,,,conversion_kinetics,0.017226891,neg_log_one_minus_conversion,0.01707935651486925,1.7079356514869248,0.017226891,,,,0.017226891,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,1.778290993,142.26327944,,,,
row_00122,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T80,MMA_fig1a__T80,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,80.0,2.055427252,min,2.055427252,2.055427252,,,,flow,,,,,conversion_kinetics,0.021008403,neg_log_one_minus_conversion,0.020789263772928224,2.0789263772928224,0.021008403,,,,0.021008403,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,2.055427252,164.43418015999998,,,,
row_00123,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T80,MMA_fig1a__T80,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,80.0,2.355658199,min,2.355658199,2.355658199,,,,flow,,,,,conversion_kinetics,0.021848739,neg_log_one_minus_conversion,0.021611784161017056,2.1611784161017056,0.021848739,,,,0.021848739,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,2.355658199,188.45265592,,,,
row_00124,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T80,MMA_fig1a__T80,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,80.0,2.517321016,min,2.517321016,2.517321016,,,,flow,,,,,conversion_kinetics,0.024789916,neg_log_one_minus_conversion,0.02448516943981005,2.448516943981005,0.024789916,,,,0.024789916,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,2.517321016,201.38568128,,,,
row_00125,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T80,MMA_fig1a__T80,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,80.0,2.632794457,min,2.632794457,2.632794457,,,,flow,,,,,conversion_kinetics,0.024789916,neg_log_one_minus_conversion,0.02448516943981005,2.448516943981005,0.024789916,,,,0.024789916,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,2.632794457,210.62355656,,,,
row_00126,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T80,MMA_fig1a__T80,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,80.0,2.817551963,min,2.817551963,2.817551963,,,,flow,,,,,conversion_kinetics,0.027731092,neg_log_one_minus_conversion,0.027350115027224953,2.7350115027224953,0.027731092,,,,0.027731092,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,2.817551963,225.40415704,,,,
row_00127,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T80,MMA_fig1a__T80,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,80.0,2.979214781,min,2.979214781,2.979214781,,,,flow,,,,,conversion_kinetics,0.030672269,neg_log_one_minus_conversion,0.030206647654719698,3.02066476547197,0.030672269,,,,0.030672269,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,2.979214781,238.33718248,,,,
row_00128,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T80,MMA_fig1a__T80,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,80.0,3.11778291,min,3.11778291,3.11778291,,,,flow,,,,,conversion_kinetics,0.032352941,neg_log_one_minus_conversion,0.031835183287335145,3.1835183287335145,0.032352941,,,,0.032352941,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,3.11778291,249.42263279999997,,,,
row_00129,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T80,MMA_fig1a__T80,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,80.0,3.256351039,min,3.256351039,3.256351039,,,,flow,,,,,conversion_kinetics,0.034033613,neg_log_one_minus_conversion,0.033460984184452314,3.3460984184452314,0.034033613,,,,0.034033613,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,3.256351039,260.50808312000004,,,,
row_00130,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T80,MMA_fig1a__T80,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,80.0,3.348729792,min,3.348729792,3.348729792,,,,flow,,,,,conversion_kinetics,0.035294118,neg_log_one_minus_conversion,0.03467854391530634,3.4678543915306337,0.035294118,,,,0.035294118,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,3.348729792,267.89838335999997,,,,
row_00131,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T80,MMA_fig1a__T80,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,80.0,3.464203233,min,3.464203233,3.464203233,,,,flow,,,,,conversion_kinetics,0.036134454,neg_log_one_minus_conversion,0.03548939754396285,3.5489397543962853,0.036134454,,,,0.036134454,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,3.464203233,277.13625864,,,,
row_00132,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T80,MMA_fig1a__T80,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,80.0,3.602771363,min,3.602771363,3.602771363,,,,flow,,,,,conversion_kinetics,0.037815126,neg_log_one_minus_conversion,0.03710906206356024,3.710906206356024,0.037815126,,,,0.037815126,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,3.602771363,288.22170904,,,,
row_00133,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T80,MMA_fig1a__T80,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,80.0,3.741339492,min,3.741339492,3.741339492,,,,flow,,,,,conversion_kinetics,0.040756303,neg_log_one_minus_conversion,0.03993693406912935,3.993693406912935,0.040756303,,,,0.040756303,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,3.741339492,299.30715936,,,,
row_00134,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T80,MMA_fig1a__T80,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,80.0,3.856812933,min,3.856812933,3.856812933,,,,flow,,,,,conversion_kinetics,0.041176471,neg_log_one_minus_conversion,0.04034023711396517,4.034023711396517,0.041176471,,,,0.041176471,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,3.856812933,308.54503464,,,,
